Order_ID,Date,Product,Category,Region,Channel,Sales_Rep,Quantity,Base_Price,Discount_Pct,Unit_Price,Revenue,COGS,Profit
ORD-10467,2024-10-17,Desk Lamp LED,Furniture,West,Partner,Bob K.,2,89,0.0,89.0,178.0,97.9,80.1
ORD-10573,2024-10-17,Webcam HD 1080p,Electronics,Central,Partner,Henry P.,2,99,0.0,99.0,198.0,108.9,89.1
ORD-11793,2024-10-17,Smart Watch Ultra,Electronics,West,Online,Eva R.,4,349,10.0,314.1,1256.4,767.8,488.6
ORD-10445,2024-10-17,Laptop Pro X1,Electronics,West,Partner,David L.,2,1299,0.0,1299.0,2598.0,1428.9,1169.1
ORD-11692,2024-10-17,USB-C Hub 7-in-1,Accessories,North,Online,Eva R.,1,59,15.0,50.15,50.15,32.45,17.7
ORD-11362,2024-10-17,Laptop Pro X1,Electronics,West,Online,Frank O.,3,1299,20.0,1039.2,3117.6,2143.35,974.25
ORD-10106,2024-10-18,Cable Organizer Kit,Accessories,East,Online,Eva R.,2,29,15.0,24.65,49.3,31.9,17.4
ORD-11932,2024-10-18,Laptop Pro X1,Electronics,East,Retail,Carol T.,1,1299,15.0,1104.15,1104.15,714.45,389.7
ORD-11168,2024-10-18,Smart Watch Ultra,Electronics,Central,Retail,Grace N.,2,349,20.0,279.2,558.4,383.9,174.5
ORD-10994,2024-10-18,Wireless Earbuds Z,Electronics,Central,Retail,Eva R.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11850,2024-10-18,USB-C Hub 7-in-1,Accessories,West,Online,David L.,5,59,5.0,56.05,280.25,162.25,118.0
ORD-11868,2024-10-18,Smart Watch Ultra,Electronics,Central,Retail,Frank O.,4,349,5.0,331.55,1326.2,767.8,558.4
ORD-10394,2024-10-18,Ergonomic Mouse,Accessories,East,Online,Henry P.,5,79,10.0,71.1,355.5,217.25,138.25
ORD-11536,2024-10-18,Webcam HD 1080p,Electronics,Central,Partner,David L.,3,99,5.0,94.05,282.15,163.35,118.8
ORD-10475,2024-10-18,Laptop Pro X1,Electronics,North,Retail,Alice M.,1,1299,5.0,1234.05,1234.05,714.45,519.6
ORD-11759,2024-10-19,Smart Watch Ultra,Electronics,North,Online,Carol T.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-11661,2024-10-19,USB-C Hub 7-in-1,Accessories,South,Online,David L.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-10693,2024-10-19,Ergonomic Mouse,Accessories,Central,Retail,Frank O.,3,79,0.0,79.0,237.0,130.35,106.65
ORD-11553,2024-10-19,Ergonomic Mouse,Accessories,East,Online,Henry P.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11991,2024-10-19,Smart Watch Ultra,Electronics,North,Retail,Frank O.,2,349,5.0,331.55,663.1,383.9,279.2
ORD-11336,2024-10-19,Standing Desk,Furniture,West,Online,Carol T.,1,449,0.0,449.0,449.0,246.95,202.05
ORD-11255,2024-10-19,Cable Organizer Kit,Accessories,East,Retail,Alice M.,1,29,15.0,24.65,24.65,15.95,8.7
ORD-11483,2024-10-20,Desk Lamp LED,Furniture,North,Online,Eva R.,1,89,10.0,80.1,80.1,48.95,31.15
ORD-11224,2024-10-20,"Monitor 27"" 4K",Electronics,West,Online,Grace N.,1,599,10.0,539.1,539.1,329.45,209.65
ORD-10769,2024-10-20,USB-C Hub 7-in-1,Accessories,North,Retail,Frank O.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-10625,2024-10-20,USB-C Hub 7-in-1,Accessories,Central,Retail,David L.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-11662,2024-10-20,"Monitor 27"" 4K",Electronics,West,Online,Carol T.,1,599,10.0,539.1,539.1,329.45,209.65
ORD-11237,2024-10-20,"Monitor 27"" 4K",Electronics,West,Online,Carol T.,1,599,20.0,479.2,479.2,329.45,149.75
ORD-11570,2024-10-20,Cable Organizer Kit,Accessories,East,Retail,Bob K.,4,29,5.0,27.55,110.2,63.8,46.4
ORD-11726,2024-10-20,Smart Watch Ultra,Electronics,North,Online,Eva R.,2,349,10.0,314.1,628.2,383.9,244.3
ORD-10883,2024-10-20,Notebook Bundle,Stationery,West,Retail,Henry P.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11047,2024-10-20,Notebook Bundle,Stationery,West,Online,David L.,1,24,5.0,22.8,22.8,13.2,9.6
ORD-10801,2024-10-20,Laptop Pro X1,Electronics,Central,Retail,Alice M.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-10594,2024-10-20,Smart Watch Ultra,Electronics,North,Partner,Grace N.,2,349,5.0,331.55,663.1,383.9,279.2
ORD-10299,2024-10-21,Mechanical Keyboard,Accessories,East,Retail,Frank O.,1,129,15.0,109.65,109.65,70.95,38.7
ORD-10064,2024-10-21,Smart Watch Ultra,Electronics,West,Online,David L.,1,349,10.0,314.1,314.1,191.95,122.15
ORD-10629,2024-10-21,Cable Organizer Kit,Accessories,East,Partner,Eva R.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-10837,2024-10-21,Office Chair Pro,Furniture,South,Partner,David L.,3,329,5.0,312.55,937.65,542.85,394.8
ORD-10968,2024-10-21,Wireless Earbuds Z,Electronics,North,Online,Carol T.,3,149,10.0,134.1,402.3,245.85,156.45
ORD-11732,2024-10-21,Mechanical Keyboard,Accessories,North,Online,Bob K.,5,129,10.0,116.1,580.5,354.75,225.75
ORD-11533,2024-10-21,Mechanical Keyboard,Accessories,South,Online,Frank O.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-11765,2024-10-22,Ergonomic Mouse,Accessories,Central,Online,Eva R.,2,79,0.0,79.0,158.0,86.9,71.1
ORD-11245,2024-10-22,Standing Desk,Furniture,South,Partner,Frank O.,2,449,5.0,426.55,853.1,493.9,359.2
ORD-11443,2024-10-22,Planner 2025,Stationery,Central,Online,Bob K.,1,19,20.0,15.2,15.2,10.45,4.75
ORD-11384,2024-10-22,Ergonomic Mouse,Accessories,Central,Online,Carol T.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-10521,2024-10-22,Planner 2025,Stationery,South,Partner,Frank O.,2,19,10.0,17.1,34.2,20.9,13.3
ORD-11918,2024-10-22,Webcam HD 1080p,Electronics,West,Partner,Frank O.,3,99,5.0,94.05,282.15,163.35,118.8
ORD-10742,2024-10-22,Webcam HD 1080p,Electronics,South,Partner,Alice M.,1,99,20.0,79.2,79.2,54.45,24.75
ORD-10757,2024-10-22,Notebook Bundle,Stationery,West,Partner,Frank O.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11455,2024-10-23,Smart Watch Ultra,Electronics,West,Online,Grace N.,2,349,0.0,349.0,698.0,383.9,314.1
ORD-10312,2024-10-23,Planner 2025,Stationery,South,Online,David L.,1,19,10.0,17.1,17.1,10.45,6.65
ORD-11523,2024-10-23,Mechanical Keyboard,Accessories,East,Online,Eva R.,5,129,0.0,129.0,645.0,354.75,290.25
ORD-11689,2024-10-23,Planner 2025,Stationery,North,Online,Grace N.,2,19,0.0,19.0,38.0,20.9,17.1
ORD-10942,2024-10-23,Wireless Earbuds Z,Electronics,South,Online,Henry P.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11744,2024-10-23,Planner 2025,Stationery,North,Retail,Bob K.,4,19,10.0,17.1,68.4,41.8,26.6
ORD-11016,2024-10-23,Desk Lamp LED,Furniture,East,Online,Henry P.,1,89,5.0,84.55,84.55,48.95,35.6
ORD-10798,2024-10-23,Mechanical Keyboard,Accessories,North,Online,Alice M.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-11099,2024-10-23,Wireless Earbuds Z,Electronics,Central,Partner,Grace N.,1,149,10.0,134.1,134.1,81.95,52.15
ORD-10783,2024-10-24,Cable Organizer Kit,Accessories,West,Online,Carol T.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11472,2024-10-24,Mechanical Keyboard,Accessories,West,Partner,Henry P.,1,129,15.0,109.65,109.65,70.95,38.7
ORD-10493,2024-10-24,Cable Organizer Kit,Accessories,North,Partner,Bob K.,3,29,0.0,29.0,87.0,47.85,39.15
ORD-11807,2024-10-24,Ergonomic Mouse,Accessories,East,Partner,Grace N.,2,79,10.0,71.1,142.2,86.9,55.3
ORD-11046,2024-10-24,Desk Lamp LED,Furniture,Central,Retail,David L.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-11229,2024-10-24,Cable Organizer Kit,Accessories,North,Partner,Eva R.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11478,2024-10-24,Mechanical Keyboard,Accessories,West,Online,Alice M.,1,129,10.0,116.1,116.1,70.95,45.15
ORD-10241,2024-10-24,Smart Watch Ultra,Electronics,West,Retail,Frank O.,3,349,5.0,331.55,994.65,575.85,418.8
ORD-10618,2024-10-25,Mechanical Keyboard,Accessories,Central,Online,David L.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-11438,2024-10-25,Laptop Pro X1,Electronics,Central,Online,Alice M.,3,1299,5.0,1234.05,3702.15,2143.35,1558.8
ORD-10037,2024-10-25,Desk Lamp LED,Furniture,South,Online,Frank O.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-10013,2024-10-25,Ergonomic Mouse,Accessories,North,Partner,Henry P.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11492,2024-10-25,"Monitor 27"" 4K",Electronics,Central,Online,Alice M.,1,599,5.0,569.05,569.05,329.45,239.6
ORD-11877,2024-10-25,Cable Organizer Kit,Accessories,East,Online,Carol T.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-10132,2024-10-25,Smart Watch Ultra,Electronics,East,Online,Eva R.,2,349,15.0,296.65,593.3,383.9,209.4
ORD-10566,2024-10-26,Laptop Pro X1,Electronics,West,Online,Bob K.,1,1299,10.0,1169.1,1169.1,714.45,454.65
ORD-10110,2024-10-26,Ergonomic Mouse,Accessories,West,Partner,Henry P.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11994,2024-10-26,Office Chair Pro,Furniture,South,Retail,Frank O.,4,329,15.0,279.65,1118.6,723.8,394.8
ORD-10956,2024-10-26,Planner 2025,Stationery,West,Retail,Grace N.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-11290,2024-10-26,Ergonomic Mouse,Accessories,Central,Online,Bob K.,1,79,20.0,63.2,63.2,43.45,19.75
ORD-11537,2024-10-26,Notebook Bundle,Stationery,West,Retail,Frank O.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11643,2024-10-27,Laptop Pro X1,Electronics,Central,Online,David L.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-11400,2024-10-27,Mechanical Keyboard,Accessories,West,Partner,Henry P.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-11616,2024-10-27,Planner 2025,Stationery,South,Online,Grace N.,1,19,10.0,17.1,17.1,10.45,6.65
ORD-11838,2024-10-27,Planner 2025,Stationery,East,Online,Frank O.,2,19,5.0,18.05,36.1,20.9,15.2
ORD-10645,2024-10-27,Office Chair Pro,Furniture,East,Online,Alice M.,1,329,0.0,329.0,329.0,180.95,148.05
ORD-10120,2024-10-27,Desk Lamp LED,Furniture,West,Partner,Henry P.,2,89,0.0,89.0,178.0,97.9,80.1
ORD-10094,2024-10-28,Portable SSD 1TB,Electronics,East,Online,Bob K.,3,119,0.0,119.0,357.0,196.35,160.65
ORD-11050,2024-10-28,Desk Lamp LED,Furniture,West,Partner,Henry P.,2,89,20.0,71.2,142.4,97.9,44.5
ORD-11940,2024-10-28,Laptop Pro X1,Electronics,South,Online,Frank O.,2,1299,5.0,1234.05,2468.1,1428.9,1039.2
ORD-10370,2024-10-28,Notebook Bundle,Stationery,Central,Retail,Grace N.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10779,2024-10-29,Ergonomic Mouse,Accessories,Central,Retail,Frank O.,2,79,0.0,79.0,158.0,86.9,71.1
ORD-10581,2024-10-29,USB-C Hub 7-in-1,Accessories,North,Online,Henry P.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-11513,2024-10-29,USB-C Hub 7-in-1,Accessories,North,Retail,Grace N.,3,59,10.0,53.1,159.3,97.35,61.95
ORD-10157,2024-10-30,Wireless Earbuds Z,Electronics,East,Partner,Alice M.,2,149,15.0,126.65,253.3,163.9,89.4
ORD-11545,2024-10-30,Ergonomic Mouse,Accessories,West,Online,Henry P.,1,79,10.0,71.1,71.1,43.45,27.65
ORD-11901,2024-10-30,Mechanical Keyboard,Accessories,East,Retail,David L.,1,129,10.0,116.1,116.1,70.95,45.15
ORD-11450,2024-10-30,Wireless Earbuds Z,Electronics,East,Online,Frank O.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-11218,2024-10-30,Cable Organizer Kit,Accessories,West,Online,Frank O.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11601,2024-10-30,Desk Lamp LED,Furniture,Central,Retail,Henry P.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-10993,2024-10-31,Notebook Bundle,Stationery,South,Online,Henry P.,1,24,10.0,21.6,21.6,13.2,8.4
ORD-10393,2024-10-31,Wireless Earbuds Z,Electronics,Central,Online,Frank O.,4,149,0.0,149.0,596.0,327.8,268.2
ORD-10759,2024-10-31,Wireless Earbuds Z,Electronics,West,Online,Frank O.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-11597,2024-10-31,Smart Watch Ultra,Electronics,South,Retail,David L.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-10712,2024-11-01,Office Chair Pro,Furniture,North,Online,Henry P.,2,329,10.0,296.1,592.2,361.9,230.3
ORD-10723,2024-11-01,USB-C Hub 7-in-1,Accessories,West,Online,Henry P.,1,59,10.0,53.1,53.1,32.45,20.65
ORD-10285,2024-11-01,Cable Organizer Kit,Accessories,North,Online,Frank O.,1,29,5.0,27.55,27.55,15.95,11.6
ORD-10800,2024-11-01,Planner 2025,Stationery,West,Retail,Alice M.,2,19,5.0,18.05,36.1,20.9,15.2
ORD-11070,2024-11-01,Desk Lamp LED,Furniture,East,Retail,Grace N.,4,89,0.0,89.0,356.0,195.8,160.2
ORD-11401,2024-11-01,Planner 2025,Stationery,West,Retail,Grace N.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-11975,2024-11-01,Mechanical Keyboard,Accessories,South,Online,Grace N.,2,129,15.0,109.65,219.3,141.9,77.4
ORD-10782,2024-11-01,Planner 2025,Stationery,South,Online,Alice M.,1,19,10.0,17.1,17.1,10.45,6.65
ORD-10336,2024-11-01,Desk Lamp LED,Furniture,South,Online,Eva R.,1,89,10.0,80.1,80.1,48.95,31.15
ORD-11815,2024-11-02,Standing Desk,Furniture,West,Partner,Grace N.,1,449,5.0,426.55,426.55,246.95,179.6
ORD-10604,2024-11-02,Cable Organizer Kit,Accessories,East,Online,Alice M.,2,29,0.0,29.0,58.0,31.9,26.1
ORD-11781,2024-11-02,"Monitor 27"" 4K",Electronics,West,Online,Bob K.,2,599,5.0,569.05,1138.1,658.9,479.2
ORD-10530,2024-11-03,"Monitor 27"" 4K",Electronics,West,Retail,Bob K.,1,599,10.0,539.1,539.1,329.45,209.65
ORD-10949,2024-11-03,USB-C Hub 7-in-1,Accessories,South,Online,Alice M.,1,59,10.0,53.1,53.1,32.45,20.65
ORD-11827,2024-11-03,Ergonomic Mouse,Accessories,North,Online,Carol T.,2,79,10.0,71.1,142.2,86.9,55.3
ORD-11216,2024-11-03,Wireless Earbuds Z,Electronics,South,Partner,Grace N.,2,149,10.0,134.1,268.2,163.9,104.3
ORD-10550,2024-11-04,Smart Watch Ultra,Electronics,West,Online,Henry P.,1,349,10.0,314.1,314.1,191.95,122.15
ORD-11830,2024-11-04,Smart Watch Ultra,Electronics,West,Online,Henry P.,4,349,5.0,331.55,1326.2,767.8,558.4
ORD-11503,2024-11-04,Notebook Bundle,Stationery,South,Online,Grace N.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10966,2024-11-04,Planner 2025,Stationery,East,Online,Alice M.,3,19,5.0,18.05,54.15,31.35,22.8
ORD-11785,2024-11-04,Portable SSD 1TB,Electronics,Central,Online,Henry P.,3,119,20.0,95.2,285.6,196.35,89.25
ORD-11008,2024-11-05,USB-C Hub 7-in-1,Accessories,West,Online,Alice M.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-10816,2024-11-05,Wireless Earbuds Z,Electronics,West,Partner,Carol T.,4,149,10.0,134.1,536.4,327.8,208.6
ORD-11811,2024-11-05,USB-C Hub 7-in-1,Accessories,South,Retail,David L.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-11663,2024-11-05,Ergonomic Mouse,Accessories,North,Online,Alice M.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11791,2024-11-05,Ergonomic Mouse,Accessories,South,Retail,Frank O.,2,79,5.0,75.05,150.1,86.9,63.2
ORD-10508,2024-11-06,Notebook Bundle,Stationery,East,Partner,Bob K.,1,24,10.0,21.6,21.6,13.2,8.4
ORD-11929,2024-11-06,"Monitor 27"" 4K",Electronics,North,Online,Alice M.,1,599,15.0,509.15,509.15,329.45,179.7
ORD-10567,2024-11-06,Wireless Earbuds Z,Electronics,West,Online,Grace N.,3,149,0.0,149.0,447.0,245.85,201.15
ORD-10284,2024-11-06,Ergonomic Mouse,Accessories,West,Partner,David L.,3,79,10.0,71.1,213.3,130.35,82.95
ORD-11058,2024-11-06,Wireless Earbuds Z,Electronics,North,Retail,Henry P.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-10469,2024-11-07,"Monitor 27"" 4K",Electronics,North,Online,Grace N.,1,599,15.0,509.15,509.15,329.45,179.7
ORD-10538,2024-11-07,Cable Organizer Kit,Accessories,West,Online,Frank O.,5,29,5.0,27.55,137.75,79.75,58.0
ORD-11612,2024-11-07,Notebook Bundle,Stationery,East,Online,Bob K.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10226,2024-11-07,Notebook Bundle,Stationery,East,Online,David L.,3,24,0.0,24.0,72.0,39.6,32.4
ORD-11348,2024-11-07,Notebook Bundle,Stationery,Central,Online,Carol T.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10851,2024-11-08,"Monitor 27"" 4K",Electronics,South,Online,David L.,2,599,20.0,479.2,958.4,658.9,299.5
ORD-10842,2024-11-08,Notebook Bundle,Stationery,East,Retail,Bob K.,2,24,10.0,21.6,43.2,26.4,16.8
ORD-11874,2024-11-08,Cable Organizer Kit,Accessories,West,Retail,Alice M.,2,29,10.0,26.1,52.2,31.9,20.3
ORD-11182,2024-11-08,Planner 2025,Stationery,West,Retail,Henry P.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-10797,2024-11-08,Wireless Earbuds Z,Electronics,East,Retail,Bob K.,2,149,5.0,141.55,283.1,163.9,119.2
ORD-11017,2024-11-09,Cable Organizer Kit,Accessories,Central,Partner,David L.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-10786,2024-11-09,Portable SSD 1TB,Electronics,East,Online,Eva R.,1,119,15.0,101.15,101.15,65.45,35.7
ORD-11209,2024-11-09,Webcam HD 1080p,Electronics,South,Partner,Henry P.,5,99,15.0,84.15,420.75,272.25,148.5
ORD-10067,2024-11-09,Webcam HD 1080p,Electronics,Central,Online,Henry P.,4,99,10.0,89.1,356.4,217.8,138.6
ORD-10946,2024-11-10,Webcam HD 1080p,Electronics,Central,Partner,Alice M.,2,99,0.0,99.0,198.0,108.9,89.1
ORD-10821,2024-11-10,Notebook Bundle,Stationery,Central,Retail,Bob K.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10296,2024-11-10,Planner 2025,Stationery,Central,Online,David L.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-11615,2024-11-10,Planner 2025,Stationery,South,Retail,Frank O.,4,19,0.0,19.0,76.0,41.8,34.2
ORD-10443,2024-11-10,Planner 2025,Stationery,South,Retail,Carol T.,1,19,10.0,17.1,17.1,10.45,6.65
ORD-10546,2024-11-11,Cable Organizer Kit,Accessories,West,Partner,Grace N.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-11632,2024-11-11,"Monitor 27"" 4K",Electronics,East,Online,Grace N.,1,599,0.0,599.0,599.0,329.45,269.55
ORD-11010,2024-11-11,Mechanical Keyboard,Accessories,West,Retail,Grace N.,3,129,0.0,129.0,387.0,212.85,174.15
ORD-10576,2024-11-11,Notebook Bundle,Stationery,West,Online,Frank O.,3,24,20.0,19.2,57.6,39.6,18.0
ORD-11549,2024-11-11,Mechanical Keyboard,Accessories,South,Online,Eva R.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-11368,2024-11-11,Smart Watch Ultra,Electronics,West,Retail,Frank O.,1,349,15.0,296.65,296.65,191.95,104.7
ORD-10397,2024-11-11,Smart Watch Ultra,Electronics,North,Online,David L.,5,349,0.0,349.0,1745.0,959.75,785.25
ORD-10836,2024-11-11,USB-C Hub 7-in-1,Accessories,West,Online,Grace N.,1,59,20.0,47.2,47.2,32.45,14.75
ORD-10360,2024-11-12,Smart Watch Ultra,Electronics,West,Retail,Bob K.,2,349,0.0,349.0,698.0,383.9,314.1
ORD-11040,2024-11-12,Notebook Bundle,Stationery,West,Partner,Grace N.,3,24,15.0,20.4,61.2,39.6,21.6
ORD-10173,2024-11-12,Laptop Pro X1,Electronics,North,Online,Grace N.,1,1299,5.0,1234.05,1234.05,714.45,519.6
ORD-11522,2024-11-12,Notebook Bundle,Stationery,South,Retail,Carol T.,2,24,15.0,20.4,40.8,26.4,14.4
ORD-10522,2024-11-12,Wireless Earbuds Z,Electronics,West,Online,Frank O.,2,149,5.0,141.55,283.1,163.9,119.2
ORD-10199,2024-11-12,Wireless Earbuds Z,Electronics,South,Online,Carol T.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-10778,2024-11-13,USB-C Hub 7-in-1,Accessories,North,Online,Bob K.,1,59,10.0,53.1,53.1,32.45,20.65
ORD-11826,2024-11-13,Standing Desk,Furniture,East,Partner,Bob K.,4,449,15.0,381.65,1526.6,987.8,538.8
ORD-10706,2024-11-13,Cable Organizer Kit,Accessories,Central,Retail,Alice M.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-10676,2024-11-13,Cable Organizer Kit,Accessories,West,Online,Bob K.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11355,2024-11-13,Cable Organizer Kit,Accessories,North,Online,Frank O.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-10169,2024-11-14,Notebook Bundle,Stationery,West,Online,Eva R.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11942,2024-11-14,USB-C Hub 7-in-1,Accessories,East,Online,Carol T.,3,59,10.0,53.1,159.3,97.35,61.95
ORD-11507,2024-11-14,"Monitor 27"" 4K",Electronics,North,Partner,David L.,1,599,5.0,569.05,569.05,329.45,239.6
ORD-11019,2024-11-14,Cable Organizer Kit,Accessories,South,Retail,Alice M.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-11998,2024-11-16,Mechanical Keyboard,Accessories,South,Online,Alice M.,3,129,0.0,129.0,387.0,212.85,174.15
ORD-11488,2024-11-16,Ergonomic Mouse,Accessories,North,Online,Eva R.,1,79,5.0,75.05,75.05,43.45,31.6
ORD-10069,2024-11-16,USB-C Hub 7-in-1,Accessories,East,Retail,David L.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-10580,2024-11-16,Wireless Earbuds Z,Electronics,North,Online,Alice M.,3,149,5.0,141.55,424.65,245.85,178.8
ORD-11558,2024-11-16,Laptop Pro X1,Electronics,West,Online,Carol T.,2,1299,15.0,1104.15,2208.3,1428.9,779.4
ORD-10657,2024-11-16,USB-C Hub 7-in-1,Accessories,West,Partner,Eva R.,1,59,10.0,53.1,53.1,32.45,20.65
ORD-11947,2024-11-16,USB-C Hub 7-in-1,Accessories,Central,Retail,David L.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-11086,2024-11-16,Mechanical Keyboard,Accessories,West,Online,Henry P.,5,129,0.0,129.0,645.0,354.75,290.25
ORD-11386,2024-11-17,Cable Organizer Kit,Accessories,West,Online,Frank O.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11856,2024-11-17,Smart Watch Ultra,Electronics,West,Online,Henry P.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-10755,2024-11-17,"Monitor 27"" 4K",Electronics,Central,Partner,Henry P.,3,599,5.0,569.05,1707.15,988.35,718.8
ORD-11996,2024-11-17,Office Chair Pro,Furniture,West,Online,Carol T.,3,329,0.0,329.0,987.0,542.85,444.15
ORD-10897,2024-11-17,Notebook Bundle,Stationery,Central,Retail,Frank O.,2,24,5.0,22.8,45.6,26.4,19.2
ORD-10730,2024-11-18,Portable SSD 1TB,Electronics,North,Online,Eva R.,3,119,0.0,119.0,357.0,196.35,160.65
ORD-10747,2024-11-18,Office Chair Pro,Furniture,North,Retail,Eva R.,1,329,10.0,296.1,296.1,180.95,115.15
ORD-11584,2024-11-18,Portable SSD 1TB,Electronics,North,Online,Henry P.,2,119,0.0,119.0,238.0,130.9,107.1
ORD-11269,2024-11-19,Desk Lamp LED,Furniture,North,Online,Alice M.,4,89,15.0,75.65,302.6,195.8,106.8
ORD-11482,2024-11-19,Webcam HD 1080p,Electronics,Central,Online,Henry P.,1,99,20.0,79.2,79.2,54.45,24.75
ORD-11763,2024-11-19,Laptop Pro X1,Electronics,North,Online,Carol T.,2,1299,10.0,1169.1,2338.2,1428.9,909.3
ORD-10642,2024-11-19,Portable SSD 1TB,Electronics,Central,Retail,Frank O.,1,119,5.0,113.05,113.05,65.45,47.6
ORD-11037,2024-11-19,Portable SSD 1TB,Electronics,West,Partner,Eva R.,1,119,15.0,101.15,101.15,65.45,35.7
ORD-10749,2024-11-19,Standing Desk,Furniture,West,Partner,David L.,2,449,20.0,359.2,718.4,493.9,224.5
ORD-11250,2024-11-20,Notebook Bundle,Stationery,North,Online,Carol T.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11261,2024-11-20,Wireless Earbuds Z,Electronics,West,Partner,Carol T.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-11215,2024-11-20,Planner 2025,Stationery,North,Retail,David L.,4,19,10.0,17.1,68.4,41.8,26.6
ORD-10331,2024-11-20,USB-C Hub 7-in-1,Accessories,Central,Online,Frank O.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-10735,2024-11-20,Mechanical Keyboard,Accessories,East,Online,Carol T.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-11178,2024-11-20,Portable SSD 1TB,Electronics,Central,Online,Carol T.,2,119,10.0,107.1,214.2,130.9,83.3
ORD-10240,2024-11-21,Portable SSD 1TB,Electronics,South,Retail,Bob K.,2,119,0.0,119.0,238.0,130.9,107.1
ORD-11976,2024-11-21,Notebook Bundle,Stationery,North,Online,Alice M.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10214,2024-11-21,Ergonomic Mouse,Accessories,South,Retail,Frank O.,3,79,0.0,79.0,237.0,130.35,106.65
ORD-10986,2024-11-21,Webcam HD 1080p,Electronics,North,Online,David L.,1,99,5.0,94.05,94.05,54.45,39.6
ORD-10457,2024-11-22,USB-C Hub 7-in-1,Accessories,North,Retail,Eva R.,3,59,5.0,56.05,168.15,97.35,70.8
ORD-10416,2024-11-22,Webcam HD 1080p,Electronics,North,Retail,Grace N.,2,99,0.0,99.0,198.0,108.9,89.1
ORD-10854,2024-11-22,Portable SSD 1TB,Electronics,Central,Retail,David L.,1,119,15.0,101.15,101.15,65.45,35.7
ORD-10000,2024-11-23,Wireless Earbuds Z,Electronics,West,Online,Carol T.,2,149,10.0,134.1,268.2,163.9,104.3
ORD-11464,2024-11-23,Webcam HD 1080p,Electronics,South,Online,Alice M.,3,99,5.0,94.05,282.15,163.35,118.8
ORD-11444,2024-11-23,Wireless Earbuds Z,Electronics,South,Retail,Henry P.,5,149,15.0,126.65,633.25,409.75,223.5
